Frame number,Milliseconds,
3750,125051.66666666667,
3751,125085.00000000001,
3752,125118.33333333334,
3753,125151.66666666667,
3754,125185.0,
3755,125218.33333333334,
3756,125251.66666666669,
3757,125285.00000000001,
3758,125318.33333333334,
3759,125351.66666666667,
3760,125385.0,
3761,125418.33333333334,
3762,125451.66666666667,
3763,125485.00000000001,
3764,125518.33333333334,
3765,125551.66666666667,
3766,125585.00000000001,
3767,125618.33333333334,
3768,125651.66666666667,
3769,125685.0,
3770,125718.33333333334,
3771,125751.66666666669,
3772,125785.00000000001,
3773,125818.33333333334,
3774,125851.66666666667,
3775,125885.0,
3776,125918.33333333334,
3777,125951.66666666667,
3778,125985.00000000001,
3779,126018.33333333334,
3780,126051.66666666667,
3781,126085.00000000001,
3782,126118.33333333334,
3783,126151.66666666667,
3784,126185.0,
3785,126218.33333333334,
3786,126251.66666666669,
3787,126285.00000000001,
3788,126318.33333333334,
3789,126351.66666666667,
3790,126385.0,
3791,126418.33333333334,
3792,126451.66666666667,
3793,126485.00000000001,
3794,126518.33333333334,
3795,126551.66666666667,
3796,126585.00000000001,
3797,126618.33333333334,
3798,126651.66666666667,
3799,126686.66666666669,
3800,126720.00000000001,
3801,126753.33333333334,
3802,126786.66666666667,
3803,126820.00000000001,
3804,126853.33333333334,
3805,126886.66666666667,
3806,126920.0,
3807,126953.33333333334,
3808,126986.66666666669,
3809,127020.00000000001,
3810,127053.33333333334,
3811,127086.66666666667,
3812,127120.0,
3813,127153.33333333334,
3814,127186.66666666669,
3815,127220.00000000001,
3816,127253.33333333334,
3817,127286.66666666667,
3818,127320.00000000001,
3819,127353.33333333334,
3820,127386.66666666667,
3821,127420.0,
3822,127453.33333333334,
3823,127486.66666666669,
3824,127520.00000000001,
3825,127553.33333333334,
3826,127586.66666666667,
3827,127620.0,
3828,127653.33333333334,
3829,127686.66666666669,
3830,127720.00000000001,
3831,127753.33333333334,
3832,127786.66666666667,
3833,127820.00000000001,
3834,127853.33333333334,
3835,127886.66666666667,
3836,127920.0,
3837,127953.33333333334,
3838,127986.66666666669,
3839,128020.00000000001,
3840,128053.33333333334,
3841,128086.66666666667,
3842,128120.0,
3843,128153.33333333334,
3844,128186.66666666667,
3845,128220.0,
3846,128253.33333333333,
3847,128286.66666666666,
3848,128320.00000000001,
3849,128353.33333333336,
3850,128386.66666666669,
3851,128420.00000000001,
3852,128453.33333333334,
3853,128486.66666666669,
3854,128520.00000000001,
3855,128553.33333333334,
3856,128586.66666666667,
3857,128620.0,
3858,128653.33333333334,
3859,128686.66666666667,
3860,128720.0,
3861,128753.33333333333,
3862,128786.66666666666,
3863,128820.00000000001,
3864,128853.33333333336,
3865,128886.66666666669,
3866,128920.00000000001,
3867,128953.33333333334,
3868,128986.66666666669,
3869,129020.00000000001,
3870,129053.33333333334,
3871,129086.66666666667,
3872,129120.0,
3873,129153.33333333334,
3874,129186.66666666667,
3875,129220.0,
3876,129253.33333333333,
3877,129286.66666666666,
3878,129320.00000000001,
3879,129353.33333333336,
3880,129386.66666666669,
3881,129420.00000000001,
3882,129453.33333333334,
3883,129486.66666666669,
3884,129520.00000000001,
3885,129553.33333333334,
3886,129586.66666666667,
3887,129620.0,
3888,129653.33333333334,
3889,129686.66666666667,
3890,129720.0,
3891,129753.33333333333,
3892,129786.66666666666,
3893,129820.00000000001,
3894,129853.33333333336,
3895,129886.66666666669,
3896,129920.00000000001,
3897,129953.33333333334,
3898,129986.66666666669,
3899,130020.00000000001,
3900,130053.33333333334,
3901,130086.66666666667,
3902,130120.0,
3903,130153.33333333334,
3904,130186.66666666667,
3905,130220.0,
3906,130253.33333333333,
3907,130286.66666666666,
3908,130320.00000000001,
3909,130353.33333333336,
3910,130386.66666666669,
3911,130420.00000000001,
3912,130453.33333333334,
3913,130486.66666666669,
3914,130520.00000000001,
3915,130553.33333333334,
3916,130586.66666666667,
3917,130620.0,
3918,130653.33333333334,
3919,130688.33333333333,
3920,130721.66666666666,
3921,130755.0,
3922,130788.33333333336,
3923,130821.66666666669,
3924,130855.00000000001,
3925,130888.33333333334,
3926,130921.66666666669,
3927,130955.00000000001,
3928,130988.33333333334,
3929,131021.66666666667,
3930,131055.0,
3931,131088.33333333334,
3932,131121.66666666666,
3933,131155.0,
3934,131188.33333333334,
3935,131221.66666666666,
3936,131255.0,
3937,131288.33333333334,
3938,131321.6666666667,
3939,131355.00000000003,
3940,131388.33333333334,
3941,131421.6666666667,
3942,131455.0,
3943,131488.33333333334,
3944,131521.6666666667,
3945,131555.0,
3946,131588.33333333334,
3947,131621.66666666666,
3948,131655.0,
3949,131688.33333333334,
3950,131721.66666666666,
3951,131755.0,
3952,131788.33333333334,
3953,131821.6666666667,
3954,131855.00000000003,
3955,131888.33333333334,
3956,131921.6666666667,
3957,131955.0,
3958,131988.33333333334,
3959,132021.6666666667,
3960,132055.0,
3961,132088.33333333334,
3962,132121.66666666666,
3963,132155.0,
3964,132188.33333333334,
3965,132221.66666666666,
3966,132255.0,
3967,132288.33333333334,
3968,132321.6666666667,
3969,132355.00000000003,
3970,132388.33333333334,
3971,132421.6666666667,
3972,132455.0,
3973,132488.33333333334,
3974,132521.6666666667,
3975,132555.0,
3976,132588.33333333334,
3977,132621.66666666666,
3978,132655.0,
3979,132688.33333333334,
3980,132721.66666666666,
3981,132755.0,
3982,132788.33333333334,
3983,132821.6666666667,
3984,132855.00000000003,
3985,132888.33333333334,
3986,132921.6666666667,
3987,132955.0,
3988,132988.33333333334,
3989,133021.6666666667,
3990,133055.0,
3991,133088.33333333334,
3992,133121.66666666666,
3993,133155.0,
3994,133188.33333333334,
3995,133221.66666666666,
3996,133255.0,
3997,133288.33333333334,
3998,133321.6666666667,
3999,133355.00000000003,
4000,133388.33333333334,
4001,133421.6666666667,
4002,133455.0,
4003,133488.33333333334,
4004,133521.6666666667,
4005,133555.0,
4006,133588.33333333334,
4007,133621.66666666666,
4008,133655.0,
4009,133688.33333333334,
4010,133721.66666666666,
4011,133755.0,
4012,133788.33333333334,
4013,133821.6666666667,
4014,133855.00000000003,
4015,133888.33333333334,
4016,133921.6666666667,
4017,133955.0,
4018,133988.33333333334,
4019,134021.6666666667,
4020,134055.0,
4021,134088.33333333334,
4022,134121.66666666666,
4023,134155.0,
4024,134188.33333333334,
4025,134221.66666666666,
4026,134255.0,
4027,134288.33333333334,
4028,134321.6666666667,
4029,134355.00000000003,
4030,134388.33333333334,
4031,134421.6666666667,
4032,134455.0,
4033,134488.33333333334,
4034,134521.6666666667,
4035,134555.0,
4036,134588.33333333334,
4037,134621.66666666666,
4038,134655.0,
4039,134688.33333333334,
4040,134721.66666666666,
4041,134755.0,
4042,134790.00000000003,
4043,134823.33333333334,
4044,134856.6666666667,
4045,134890.00000000003,
4046,134923.33333333334,
4047,134956.6666666667,
4048,134990.0,
4049,135023.33333333334,
4050,135056.6666666667,
4051,135090.0,
4052,135123.33333333334,
4053,135156.66666666666,
4054,135190.0,
4055,135223.33333333334,
4056,135256.6666666667,
4057,135290.00000000003,
4058,135323.33333333334,
4059,135356.6666666667,
4060,135390.00000000003,
4061,135423.33333333334,
4062,135456.6666666667,
4063,135490.0,
4064,135523.33333333334,
4065,135556.6666666667,
4066,135590.0,
4067,135623.33333333334,
4068,135656.66666666666,
4069,135690.0,
4070,135723.33333333334,
4071,135756.6666666667,
4072,0,
4073,0,
4074,0,
4075,0,
4076,0,
4077,0,
4078,0,
4079,0,
4080,0,
4081,0,
4082,0,
